% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=491292, Tue Oct  3 17:46:04 2023, <python>{}</python>
29 174 0.00910588636292888 1.1850054395690781 79.4800000519978 7.9480000276656128e+01 79.48000115970903 79.48000406342157 6.994541337235205e-07   
30 180 0.008579958673339346 1.286293675511972 79.4800000481209 7.9480000048120900e+01 79.4800008531688 79.48000243478872 1.2196391026009223e-06   
31 186 0.00771376813978603 1.3989331732913957 79.4800000481209 7.9480000289228201e+01 79.48000091515797 79.48000110873417 6.532506802159332e-07   
32 192 0.0074543391606254235 1.036524291056315 79.48000000475248 7.9480000004752483e+01 79.48000036432964 79.48000064795427 3.2471528754740575e-07   
33 198 0.006107880309836172 1.080429614794515 79.48000000475248 7.9480000009068007e+01 79.48000054983034 79.48000074538018 6.271872763363717e-07   
34 204 0.005057916598548479 1.090936916929115 79.48000000475248 7.9480000009858415e+01 79.48000006418265 79.48000010066748 5.1670639322765055e-08   
35 210 0.0038774860706901355 1.335609979627022 79.48000000406671 7.9480000004066710e+01 79.48000003818272 79.48000030903452 3.283130922682176e-08   
36 216 0.003590321237261744 1.310519249912774 79.48000000406671 7.9480000017001942e+01 79.48000004588297 79.48000007900627 4.6228663563852024e-08   
37 222 0.003067410232817172 1.3497860368080925 79.48000000406671 7.9480000005180443e+01 79.48000001563896 79.48000008533089 7.395907175578031e-08   
38 228 0.0027912950001700264 1.8798442684891603 79.48000000406671 7.9480000006277962e+01 79.48000004355886 79.48000007619206 4.779320761372219e-08   
39 234 0.0029945793664994218 1.6203824911237674 79.48000000090387 7.9480000000903871e+01 79.48000001932189 79.48000004182312 1.1198693528058357e-08   
40 240 0.0026047944164082114 1.772331200545725 79.48000000090387 7.9480000002203596e+01 79.48000002718034 79.48000003809032 2.987518143982015e-08   
41 246 0.0019283426348034904 1.6416397432404342 79.4800000000066 7.9480000000006598e+01 79.48000000652182 79.48000001480007 6.634607530031644e-09   
42 252 0.0015354667994384682 1.776111884666622 79.4800000000066 7.9480000000189776e+01 79.48000000168553 79.4800000161155 2.023398337769322e-09   
43 258 0.0013295528033456204 1.5564493929112961 79.4800000000066 7.9480000000443084e+01 79.48000000176438 79.48000000828449 1.6782450984464958e-09   
44 264 0.0012552755127294996 1.624462421313903 79.4800000000066 7.9480000000243592e+01 79.48000000133457 79.48000000344605 1.6056986851253896e-09   
45 270 0.000952200055773508 1.6896041546231428 79.4800000000066 7.9480000000424042e+01 79.4800000025419 79.48000000603214 3.261334313719999e-09   
46 276 0.0009300918600770177 1.8035912215508578 79.4800000000066 7.9480000000046729e+01 79.48000000117942 79.48000000198385 1.0384155757492408e-09   
47 282 0.0009070632965042972 1.4310883555899245 79.4800000000066 7.9480000000056748e+01 79.48000000021109 79.480000001396 1.0649330306478078e-09   
48 288 0.0007297288903326572 1.1972733693866207 79.4800000000066 7.9480000000041741e+01 79.4800000004767 79.48000000106566 4.779252549269586e-10   
49 294 0.0006222460926449333 1.0786350138917593 79.4800000000066 7.9480000000011415e+01 79.48000000010722 79.48000000016118 4.625633209798252e-11   
50 300 0.0006183390467919032 1.0977546697736136 79.4800000000032 7.9480000000003201e+01 79.48000000011797 79.48000000026796 1.169837560155429e-10   
51 306 0.0004735965399407838 1.0959740864775833 79.48000000000216 7.9480000000002164e+01 79.48000000013012 79.48000000030594 1.2178702490928117e-10   
52 312 0.00037203776221905326 1.0909835443137863 79.48000000000216 7.9480000000010662e+01 79.48000000003586 79.4800000001421 8.482459179504076e-11   
53 318 0.00029203749933259397 1.0499349815854742 79.48000000000216 7.9480000000003670e+01 79.48000000002384 79.48000000003672 8.952838470577262e-12   
54 324 0.0002984315993322342 1.169661893012924 79.48000000000005 7.9480000000000047e+01 79.48000000001528 79.48000000002058 1.3486101124726702e-11   
55 330 0.00030207940868371845 1.1912962574147257 79.48000000000005 7.9480000000000331e+01 79.48000000000943 79.48000000003613 2.467004378559068e-11   
56 336 0.00028056995044298185 1.4558227699963477 79.48000000000005 7.9480000000000942e+01 79.48000000000528 79.48000000001106 1.6768808563938364e-12   
57 342 0.0002457460150558465 1.0992342464352587 79.48000000000005 7.9480000000002022e+01 79.48000000000653 79.48000000001237 4.931166586175095e-12   
58 348 0.00023072226237203343 1.1019238975246652 79.48000000000005 7.9480000000000146e+01 79.48000000000336 79.4800000000058 2.3447910280083306e-12   
59 354 0.00019428769267521674 1.1455532922003984 79.48000000000005 7.9480000000000814e+01 79.48000000000215 79.480000000004 1.4495071809506044e-12   
60 360 0.00018854235855977073 1.390905356200083 79.48000000000005 7.9480000000000501e+01 79.48000000000387 79.4800000000071 3.339550858072471e-12   
61 366 0.00015303554283888784 1.4608094186772487 79.48000000000005 7.9480000000000089e+01 79.48000000000084 79.48000000000125 8.810729923425242e-13   
62 372 0.00012978514105610415 1.5849762879278548 79.48000000000005 7.9480000000000061e+01 79.48000000000053 79.48000000000185 4.547473508864641e-13   
63 378 0.00011701906786349313 1.6745090149897144 79.48000000000005 7.9480000000000118e+01 79.48000000000039 79.48000000000084 4.405364961712621e-13   
64 384 9.204901343265653e-05 1.3123868947849902 79.48000000000002 7.9480000000000018e+01 79.48000000000043 79.48000000000049 3.268496584496461e-13   
65 390 8.709071712503747e-05 1.5531897191000084 79.48000000000002 7.9480000000000047e+01 79.48000000000015 79.48000000000022 5.684341886080802e-14   
66 396 0.0001006689209301988 1.8395916588751595 79.48000000000002 7.9480000000000032e+01 79.48000000000016 79.48000000000033 2.1316282072803006e-13   
67 402 7.530473553283936e-05 1.5355360132181062 79.48000000000002 7.9480000000000018e+01 79.48000000000009 79.48000000000118 2.4158453015843406e-13   
68 408 6.28000107562383e-05 1.413407290801822 79.48 7.9480000000000004e+01 79.48000000000005 79.48000000000015 8.526512829121202e-14   
69 414 5.79280267209147e-05 1.2373909681114805 79.48 7.9480000000000004e+01 79.48000000000006 79.48000000000012 5.684341886080802e-14   
70 420 4.790571832608362e-05 1.392353211350359 79.48 7.9480000000000018e+01 79.48000000000003 79.48000000000008 2.842170943040401e-14   
71 426 4.5272372481752314e-05 1.4025631454618308 79.48 7.9480000000000004e+01 79.48000000000003 79.48000000000008 1.4210854715202004e-14   
72 432 3.85515176813706e-05 1.513831085845443 79.48 7.9480000000000004e+01 79.48 79.48000000000005 0.0   
